ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
82332,202408,1,,Lima,25.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,5,1,1,0,0,0,0,0,0,0,0,0,7,8,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
20875,202408,1,Rang_ingreso_04,Provincia,44.0,0.0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,1,1,1,1,1,1
81540,202408,0,Rang_ingreso_01,,,1.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,2,4,3,0,0,0,0,0,0,0,0,7,11,7,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0
98715,202408,1,Rang_ingreso_03,Lima,41.0,1.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,2,1,2,1,0,17,16,17,21,25,18,4,8,6,12,7,4,5,5,5,5,5,5,1,1,1,1,1,1
83224,202408,1,Rang_ingreso_02,Lima,34.0,6.0,Cero,0,0,0,0,0,590,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,12,2,2,2,2,2,2,1,1,1,1,1,1
96699,202408,0,Rang_ingreso_02,Provincia,35.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79385,202408,1,Rang_ingreso_04,Lima,80.0,0.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,202408,0,Rang_ingreso_04,Lima,29.0,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0
93668,202408,1,Rang_ingreso_02,Provincia,26.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,1,0,0,0,0,0,1,3,0,0,0,5,15,4,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
65621,202408,1,Rang_ingreso_03,Lima,39.0,9.0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,7,4,1,1,8,1,0,0,0,0,1,0,7,4,5,5,6,1,1,1,1,1,1,1,0,1,1,0,0,0
97483,202408,1,Rang_ingreso_01,Provincia,24.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,0,0,0,0,16,1,0,0,0,0,3,2,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
86058,202408,1,,Lima,23.0,5.0,Rango_SDO_05,280,460,550,490,600,430,1,1,1,1,1,1,Rango_04,0,0,0,0,0,1,0,25,21,24,24,17,0,21,13,20,8,10,20,1,1,1,1,1,1,0,0,0,0,0,0
68542,202408,1,Rang_ingreso_04,Lima,36.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
47917,202408,0,,Lima,22.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56180,202408,1,Rang_ingreso_06,Provincia,31.0,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,1,11,7,12,9,9,10,13,10,7,15,9,6,6,6,6,6,6,1,1,1,1,1,1
72849,202408,1,Rang_ingreso_01,Provincia,29.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,4,4,4,4,4,4,0,0,0,0,1,1
80116,202408,1,Rang_ingreso_02,Lima,49.0,2.0,Rango_SDO_08,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,32,17,8,1,1,1,1,1,1,1,0,0,0,0,0,1
22783,202408,1,Rang_ingreso_01,Provincia,41.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
81338,202408,0,,Lima,63.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78270,202408,0,,Lima,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87548,202408,1,Rang_ingreso_06,Lima,48.0,6.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
40252,202408,1,Rang_ingreso_04,Provincia,42.0,0.0,Rango_SDO_04,11550,3740,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
23258,202408,1,Rang_ingreso_06,Lima,28.0,3.0,Rango_SDO_06,900,1460,1460,1470,1490,1870,1,1,1,1,1,1,Rango_04,1,1,0,0,0,0,0,12,11,16,12,6,13,20,9,12,14,5,11,3,3,3,3,3,3,1,1,1,1,1,1
24621,202408,1,Rang_ingreso_01,Lima,23.0,2.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,1,0,2,1,12,18,21,12,13,10,5,13,3,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0
30728,202408,1,Rang_ingreso_03,Lima,24.0,2.0,Rango_SDO_02,5580,5620,5440,4740,4440,4220,1,1,1,1,1,1,Rango_05,1,2,2,1,1,2,0,15,21,24,23,19,20,14,21,21,23,19,24,2,2,2,2,2,2,1,1,1,1,1,1
804,202408,1,Rang_ingreso_02,Lima,37.0,6.0,Rango_SDO_02,4070,3880,4100,4390,4690,5020,1,1,1,1,1,1,Rango_04,1,2,2,1,1,1,1,1,0,0,1,0,0,6,12,6,6,9,5,5,5,6,6,6,6,1,1,1,1,1,1
70728,202408,1,Rang_ingreso_01,Lima,59.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54783,202408,1,Rang_ingreso_05,Lima,39.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,202408,1,Rang_ingreso_06,Lima,44.0,9.0,Rango_SDO_09,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,14,17,11,7,11,12,2,2,2,2,3,3,1,1,1,1,1,1
68432,202408,1,Rang_ingreso_07,Provincia,47.0,3.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,9,3,1,1,1,1,1,1,1,1,1,1,1,1
39810,202408,0,,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24115,202408,1,Rang_ingreso_04,Lima,45.0,2.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,2,2,1,4,4,10,7,0,1,0,3,11,7,3,2,2,2,2,1,1,1,1,1,1,1,1
50385,202408,1,Rang_ingreso_04,Provincia,35.0,0.0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,6,4,0,4,4,4,4,4,4,1,1,1,1,1,1
15917,202408,1,Rang_ingreso_04,Provincia,27.0,0.0,Cero,90,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,3,3,3,3,3,1,1,1,1,1,1
69317,202408,1,Rang_ingreso_02,Lima,33.0,6.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,11,3,3,3,3,3,3,1,1,1,1,1,1
38449,202408,1,Rang_ingreso_04,Provincia,50.0,0.0,Rango_SDO_01,10300,3990,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,1,1,1,1,1,1
20782,202408,0,,Lima,55.0,0.0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53050,202408,0,Rang_ingreso_02,Provincia,23.0,1.0,Rango_SDO_01,0,0,0,0,0,0,0,1,1,1,1,1,Rango_02,0,0,0,0,0,4,1,0,0,0,0,0,0,1,10,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0
21228,202408,1,Rang_ingreso_02,Provincia,33.0,0.0,Rango_SDO_04,4150,4250,2150,0,0,0,1,1,1,0,0,0,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,12,21,15,5,0,0,2,2,2,1,1,1,1,1,1,1,1,1
7410,202408,1,Rang_ingreso_06,Lima,23.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,6,11,3,1,0,0,0,0,0,0,0,0,11,27,28,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
86165,202408,0,,Provincia,,0.0,Rango_SDO_11,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90759,202408,0,Rang_ingreso_01,Lima,,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
41716,202408,1,Rang_ingreso_03,Lima,28.0,3.0,Rango_SDO_01,2450,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,5,2,0,2,3,4,5,0,0,0,0,0,5,5,5,4,4,4,1,1,1,1,1,1
1813,202408,1,Rang_ingreso_06,Provincia,29.0,5.0,Cero,0,90,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0
63533,202408,1,,Lima,43.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,24,36,10,0,1,1,1,1,1,1,0,1,1,1,1,1
71942,202408,0,Rang_ingreso_01,Provincia,27.0,0.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67681,202408,1,Rang_ingreso_04,Lima,52.0,3.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,1,3,3,4,5,3,0,0,0,0,0,0,4,7,3,1,8,3,4,4,4,4,4,4,1,1,1,1,1,1
91124,202408,1,Rang_ingreso_02,Lima,56.0,0.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,0,2,2,2,2,2,2,1,1,1,1,1,1
23812,202408,1,Rang_ingreso_01,Provincia,26.0,3.0,Rango_SDO_03,810,450,360,280,100,130,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,4,5,3,3,3,2,2,1,1,1,1,1,1,0
79958,202408,1,Rang_ingreso_03,Provincia,34.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,3,3,5,6,1,0,0,0,0,0,0,0,4,4,3,3,1,4,4,4,4,5,5,1,1,1,1,1,1
69173,202408,0,,,,0.0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70164,202408,1,Rang_ingreso_05,Lima,43.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,2,2,2,2,2,2,0,0,0,1,1,1
11037,202408,0,,Lima,44.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31984,202408,1,Rang_ingreso_02,Lima,25.0,5.0,Rango_SDO_01,2250,2490,2710,2910,3000,190,1,1,1,1,1,1,Rango_03,0,1,0,1,0,0,0,0,0,0,0,0,0,12,2,1,9,1,10,1,1,1,1,1,1,0,0,0,0,0,0
40771,202408,1,Rang_ingreso_04,Lima,74.0,5.0,Cero,2560,2430,2080,2360,2010,2290,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,4,4,4,4,4,1,1,1,1,1,1
21038,202408,1,Rang_ingreso_01,Lima,46.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
96023,202408,1,Rang_ingreso_06,Lima,30.0,7.0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,6,10,4,6,4,4,0,0,0,0,0,1,8,8,8,8,8,7,1,1,1,1,1,1
35444,202408,1,Rang_ingreso_01,Lima,53.0,10.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69314,202408,1,Rang_ingreso_02,Provincia,23.0,0.0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1
97503,202408,1,Rang_ingreso_04,Provincia,29.0,4.0,Rango_SDO_04,2050,2440,2690,3230,3600,3880,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,9,3,1,1,1,1,1,1,1,0,0,0,0,0,0
68822,202408,0,,Lima,60.0,0.0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10747,202408,1,Rang_ingreso_09,Lima,58.0,3.0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,3,1,0,0,1,0,0,0,0,0,0,0,2,6,7,2,29,25,2,2,2,2,2,2,1,1,1,1,1,1
63873,202408,1,Rang_ingreso_04,Lima,29.0,7.0,Rango_SDO_02,6090,6820,7250,7670,8000,8670,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,3,1,0,0,0,0,3,3,3,2,0,2,5,5,4,4,4,4,1,0,1,1,1,1
96341,202408,1,,Lima,74.0,2.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,11,3,0,1,1,1,1,1,1,0,0,0,0,0,0
68767,202408,1,Rang_ingreso_01,Lima,23.0,1.0,Rango_SDO_02,660,310,0,0,0,0,1,1,0,0,0,0,Rango_04,1,0,0,2,0,0,3,15,9,7,7,9,6,12,15,7,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0
55031,202408,1,Rang_ingreso_02,Provincia,31.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,8,0,0,0,0,0,9,7,5,3,0,0,5,5,5,5,5,4,1,1,1,1,1,1
51866,202408,1,Rang_ingreso_01,Lima,34.0,6.0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,1,Rango_02,0,0,0,1,2,0,3,0,0,0,0,0,0,2,4,4,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0
57475,202408,1,Rang_ingreso_02,Provincia,43.0,9.0,Rango_SDO_01,720,830,1080,1280,1250,1420,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,1,0,3,3,3,3,3,3,1,1,1,1,1,1
83823,202408,1,Rang_ingreso_06,Lima,34.0,10.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,0,1,0,0,0,0,0,0,0,23,30,16,7,29,14,2,2,2,2,2,2,1,1,1,1,1,1
82883,202408,1,Rang_ingreso_04,Lima,24.0,3.0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,1,2,2,10,8,11,14,13,19,6,7,8,6,7,8,1,1,1,1,1,1,0,0,0,0,0,0
26329,202408,1,Rang_ingreso_02,Provincia,24.0,0.0,Cero,0,0,0,0,0,0,1,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,1,1,1,1,1,1
88424,202408,1,Rang_ingreso_01,Provincia,30.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,7,11,0,0,0,0,0,3,0,2,0,0,3,4,4,4,3,3,1,1,1,1,1,1
14694,202408,0,,Provincia,21.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20386,202408,1,Rang_ingreso_03,Lima,41.0,6.0,Rango_SDO_02,168960,169500,124510,0,0,0,1,1,1,0,0,0,Rango_03,0,9,11,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,2,1,1,1,0,0,0,1,1,1
44965,202408,1,Rang_ingreso_05,Provincia,28.0,0.0,Cero,19430,19810,15330,0,0,0,1,1,1,0,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,3,3,2,2,2,1,1,1,1,1,1
92114,202408,0,Rang_ingreso_02,Provincia,,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54497,202408,1,Rang_ingreso_02,Lima,62.0,7.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,11,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0
64237,202408,1,Rang_ingreso_02,Lima,26.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92749,202408,1,Rang_ingreso_05,Lima,44.0,6.0,Rango_SDO_01,27100,28460,23830,19560,21060,21840,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
67573,202408,1,Rang_ingreso_01,Provincia,57.0,0.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
79410,202408,1,Rang_ingreso_01,Provincia,45.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
29299,202408,1,,Lima,23.0,1.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,1,1,0,1,0,7,10,9,0,2,0,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58384,202408,1,Rang_ingreso_02,Lima,29.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,1,0,Rango_02,1,1,1,0,0,0,0,3,7,4,8,1,0,6,16,6,5,2,0,1,1,1,1,1,1,1,1,1,1,1,1
19858,202408,1,Rang_ingreso_04,Lima,50.0,2.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70290,202408,1,Rang_ingreso_01,Lima,24.0,0.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,19,18,3,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
94536,202408,1,Rang_ingreso_01,Lima,51.0,5.0,Cero,990,2860,1670,1060,910,970,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
50483,202408,1,Rang_ingreso_02,Lima,27.0,5.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,8,10,5,3,6,10,11,15,10,2,3,13,5,3,4,10,9,9,1,1,1,1,1,1,0,0,0,0,0,0
23791,202408,0,Rang_ingreso_01,Provincia,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80659,202408,0,Rang_ingreso_02,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34623,202408,1,Rang_ingreso_03,Provincia,49.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,0,0,0,0,0,0,2,1,0,0,0,3,21,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
57352,202408,1,Rang_ingreso_03,Lima,38.0,7.0,Rango_SDO_02,0,0,0,0,0,0,0,1,1,0,0,0,Rango_02,1,0,1,0,0,0,0,0,0,0,0,0,0,26,22,13,16,12,16,0,0,0,0,0,0,0,0,0,0,0,0
42468,202408,1,Rang_ingreso_01,Lima,56.0,,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,6,6,5,1,1,1,1,1,1
61894,202408,1,Rang_ingreso_09,Provincia,29.0,3.0,Rango_SDO_06,0,3120,10180,21330,24660,29460,1,1,1,1,1,1,Rango_03,1,0,0,0,2,2,11,29,28,20,27,30,12,6,9,2,5,11,11,2,2,2,2,2,2,1,0,0,0,0,1
12989,202408,1,Rang_ingreso_01,Provincia,42.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,6,6,5,3,1,1,1,1,1,1
77010,202408,1,,Provincia,62.0,0.0,Rango_SDO_09,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31464,202408,1,Rang_ingreso_03,Lima,45.0,7.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,15,12,10,11,1,0,0,0,0,0,1,0,0,0,0,0
54577,202408,1,Rang_ingreso_01,Lima,65.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,5,5,4,4,1,1,1,1,1,1
29908,202408,1,Rang_ingreso_03,Provincia,36.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,202408,1,Rang_ingreso_01,Lima,26.0,1.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,14,5,0,1,2,2,3,2,2,9,3,8,28,28,33,50,36,42,0,0,0,0,0,0,0,0,0,0,0,0
