ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
3835,201208,1,Rang_ingreso_02,Provincia,56.0,,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,0,0,0,0,0,0
71693,201208,1,Rang_ingreso_01,Provincia,44.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,1,4,4,4,4,4,4,1,1,1,1,1,1
12737,201208,1,Rang_ingreso_03,Lima,24.0,1.0,0,Rango_SDO_02,620,630,620,650,550,670,1,1,1,1,1,1,Rango_04,1,0,0,0,0,1,1,10,16,9,15,13,7,4,17,7,10,10,8,1,1,1,2,2,2,0,0,0,0,0,0
4336,201208,1,Rang_ingreso_03,Provincia,31.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,1,1,1,1,1,1
50324,201208,1,Rang_ingreso_01,Lima,47.0,4.0,0,Rango_SDO_08,121070,121570,122040,122430,122880,123340,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,2,1,1,1,1,1,1
41936,201208,1,Rang_ingreso_01,Lima,29.0,5.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,4,0,0,0,0,5,0,0,0,0,0,1,5,3,1,2,5,3,3,3,3,3,3,1,1,1,1,1,1
10273,201208,1,Rang_ingreso_04,Lima,26.0,3.0,0,Rango_SDO_01,0,0,0,0,710,4350,0,0,0,0,1,1,Rango_02,0,5,1,4,5,15,14,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,4,1,1,1,1,1,1
20773,201208,1,Rang_ingreso_03,Provincia,47.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,4,3,0,1,5,4,0,0,0,0,0,0,1,5,0,1,0,2,5,5,5,5,5,5,1,1,1,1,1,1
93127,201208,1,Rang_ingreso_02,Lima,44.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,10,6,1,5,0,0,13,18,13,12,5,23,0,0,0,0,0,0,0,0,0,0,0,0
80898,201208,1,Rang_ingreso_04,Provincia,25.0,3.0,1,Rango_SDO_01,0,180,300,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,5,4,3,3,1,1,1,1,1,1
87526,201208,1,Rang_ingreso_06,Lima,27.0,10.0,0,Rango_SDO_14,50,230,310,0,1760,740,1,1,1,1,1,1,Rango_05,0,2,3,1,0,1,1,0,0,0,0,0,0,5,2,5,2,2,1,2,3,3,2,2,2,1,1,1,1,1,1
82171,201208,1,Rang_ingreso_04,Lima,39.0,0.0,0,Rango_SDO_08,18480,9060,710,0,0,0,1,1,1,1,1,0,Rango_05,0,0,0,0,0,0,0,17,1,0,0,0,0,2,28,7,0,0,0,4,4,3,3,3,2,1,1,1,1,1,1
10732,201208,1,Rang_ingreso_08,Lima,27.0,5.0,0,Rango_SDO_06,71820,73690,75020,76190,77450,78710,1,1,1,1,1,1,Rango_04,1,7,4,2,7,3,4,19,13,8,18,18,13,8,6,9,16,15,4,2,2,2,2,2,2,1,1,1,1,1,1
5450,201208,1,Rang_ingreso_07,Provincia,30.0,7.0,0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,6,11,7,7,6,5,0,0,0,2,0,0,17,7,8,4,7,1,1,1,1,1,1,1,0,0,0,0,0,0
56705,201208,1,Rang_ingreso_02,Provincia,34.0,6.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,2,0,0,0,0,0,0,0,12,8,15,15,11,5,3,3,3,3,3,2,1,1,1,1,1,1
35163,201208,1,Rang_ingreso_01,Lima,25.0,6.0,0,Rango_SDO_03,1140,0,0,0,0,0,1,0,0,0,0,0,Rango_04,0,8,1,1,2,2,0,0,0,0,0,6,0,9,1,0,3,6,2,2,1,1,0,0,0,1,1,0,0,0,0
52397,201208,1,Rang_ingreso_01,Lima,53.0,2.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,12,2,10,0,2,2,2,1,1,1,1,1,0,1,1,1
46299,201208,0,Rang_ingreso_01,Lima,31.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
25922,201208,1,Rang_ingreso_04,Lima,30.0,4.0,0,Rango_SDO_05,13270,14210,14780,13880,13050,13580,1,1,1,1,1,1,Rango_03,0,9,10,8,15,8,11,12,4,0,6,1,2,1,0,0,1,1,0,3,3,3,3,3,4,1,1,1,1,1,1
29729,201208,1,Rang_ingreso_06,Lima,65.0,0.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,5,5,5,3,3,1,1,1,1,1,1
67127,201208,1,Rang_ingreso_02,Provincia,55.0,5.0,1,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,4,2,2,2,2,2,2,1,1,1,1,1,1
8392,201208,1,Rang_ingreso_03,Lima,25.0,8.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,1,1,1,Rango_02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,1,1,2,2,1,0,1,1,1,1
5420,201208,1,Rang_ingreso_06,Lima,26.0,3.0,0,Rango_SDO_02,40830,42020,43020,43620,44250,44790,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
88207,201208,1,Rang_ingreso_07,Provincia,51.0,9.0,1,Rango_SDO_01,60090,60460,57170,53450,49760,50920,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,5,5,5,5,5,1,1,0,0,0,0
65902,201208,1,Rang_ingreso_03,Lima,39.0,5.0,0,Rango_SDO_01,9530,9950,10470,10930,11400,11900,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,11,13,5,17,13,14,5,5,5,5,5,5,1,1,1,1,1,1
59941,201208,1,Rang_ingreso_04,Provincia,26.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,12,15,10,3,3,3,3,3,3,1,1,1,1,1,1
67462,201208,1,Rang_ingreso_03,Lima,29.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,4,0,2,4,4,4,4,4,5,1,1,1,1,1,1
87580,201208,1,Rang_ingreso_03,Lima,30.0,4.0,0,Rango_SDO_10,0,10,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0
13659,201208,1,Rang_ingreso_05,Lima,38.0,9.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,11,7,4,10,9,8,0,0,0,0,0,0,3,0,0,0,0,7,2,2,1,1,1,1,0,1,0,0,0,0
2860,201208,1,Rang_ingreso_07,Provincia,37.0,6.0,0,Rango_SDO_06,41170,102490,103240,104210,105170,105800,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,13,27,13,18,18,15,1,1,1,1,1,1,0,0,0,0,0,0
10392,201208,1,Rang_ingreso_04,Lima,30.0,7.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,11,12,8,0,9,12,23,19,15,22,25,16,2,2,2,2,2,2,1,1,1,1,1,1
31599,201208,1,Rang_ingreso_06,Provincia,28.0,1.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,0,0,Rango_04,1,5,13,7,11,9,2,3,2,4,5,5,0,5,7,7,4,2,5,5,4,4,4,4,4,1,1,1,1,1,1
17782,201208,1,Rang_ingreso_06,Lima,24.0,1.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,1,0,0,3,23,26,15,24,18,21,12,10,10,7,2,11,2,3,3,3,3,3,1,1,1,1,1,1
85294,201208,1,Rang_ingreso_02,Lima,65.0,10.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,4,5,5,5,1,1,1,1,1,1
28890,201208,1,Rang_ingreso_02,Provincia,33.0,5.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,8,7,1,0,0,0,14,12,0,0,0,0,16,29,18,14,12,26,1,2,2,0,0,0,0,1,1,0,0,0
19516,201208,1,Rang_ingreso_01,Lima,54.0,10.0,0,Rango_SDO_01,1240,1400,1500,480,920,1370,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,13,16,9,6,2,2,2,2,2,2,1,1,1,1,1,1
27070,201208,0,,,,0.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,5,1,1,0,0,0,0,0,0,0,0,0,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12272,201208,1,Rang_ingreso_03,Lima,48.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,0,1,1,1,1
35880,201208,1,Rang_ingreso_07,Lima,35.0,1.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,1,5,4,1,1,1,23,25,10,18,9,12,5,9,9,3,6,11,1,1,1,1,1,1,0,0,0,0,0,0
573,201208,1,Rang_ingreso_04,Provincia,44.0,1.0,0,Rango_SDO_01,12200,12540,12790,12720,9820,10030,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
80010,201208,1,Rang_ingreso_02,Lima,34.0,5.0,0,Rango_SDO_02,718000,727110,746490,767800,799660,852530,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,11,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0
16999,201208,1,Rang_ingreso_05,Lima,37.0,5.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,1,5,5,5,5,6,6,1,1,1,1,1,1
94782,201208,1,Rang_ingreso_02,Lima,33.0,2.0,0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,1,0,0,0,0,0,0,21,22,12,9,0,0,15,17,10,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0
14382,201208,1,Rang_ingreso_07,Lima,52.0,5.0,0,Rango_SDO_02,116330,117060,117780,118520,119220,120000,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,2,2,3,3,3,3,3,3,1,1,1,0,0,0
43702,201208,1,Rang_ingreso_03,Lima,32.0,8.0,0,Rango_SDO_13,70,0,0,10,0,0,1,1,1,1,1,1,Rango_04,0,1,1,3,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
94098,201208,1,Rang_ingreso_01,Lima,28.0,8.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,3,5,5,5,5,5,5,1,1,1,1,1,1
77206,201208,1,Rang_ingreso_05,Lima,22.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,0,0,Rango_03,0,3,5,4,0,2,0,0,0,0,0,0,0,7,19,19,18,19,17,4,3,3,3,2,2,1,1,1,1,1,1
73837,201208,1,Rang_ingreso_08,Lima,32.0,5.0,0,Rango_SDO_01,18960,19020,18700,18880,19250,19590,1,1,1,1,1,1,Rango_04,0,8,6,7,8,3,8,0,0,0,0,0,0,17,20,8,8,9,15,5,5,5,5,5,5,1,1,1,1,1,1
18373,201208,1,Rang_ingreso_05,Lima,27.0,5.0,0,Rango_SDO_02,0,0,40,30,210,40,1,1,1,1,1,1,Rango_03,0,2,1,2,2,5,3,0,0,0,0,0,0,0,0,2,0,2,2,4,3,3,3,3,3,1,0,1,1,0,1
88336,201208,1,Rang_ingreso_02,Lima,36.0,1.0,0,Rango_SDO_04,5000,5090,5200,5370,5810,6110,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,1,3,5,10,13,22,16,3,1,3,3,2,1,6,6,6,6,6,6,1,1,1,1,1,1
46428,201208,1,Rang_ingreso_02,Lima,24.0,2.0,0,Rango_SDO_06,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,3,4,4,1,5,3,0,0,0,0,0,0,16,17,6,9,13,15,1,1,1,1,1,1,0,0,0,0,0,0
48085,201208,1,,Provincia,30.0,1.0,0,Rango_SDO_14,700,160,0,0,0,0,1,1,0,0,0,0,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,13,22,28,15,2,2,1,1,1,1,0,0,0,0,0,0
15911,201208,1,Rang_ingreso_01,Lima,27.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,3,2,3,2,0,0,0,0,0,0,0,1,8,9,14,12,13,1,1,1,1,1,1,1,1,1,1,1,1
24327,201208,1,Rang_ingreso_05,Lima,26.0,1.0,0,Cero,8670,9170,9590,10070,10570,10980,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,3,4,1,1,1,1,1,1
85508,201208,1,Rang_ingreso_04,Provincia,50.0,6.0,0,Rango_SDO_01,0,0,7290,14750,15170,15510,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,4,1,1,1,0,1,1
52538,201208,1,Rang_ingreso_08,Lima,29.0,8.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,8,8,3,5,6,6,0,2,4,11,1,1,15,7,9,8,8,7,3,3,3,3,3,3,1,1,1,1,1,1
56352,201208,1,Rang_ingreso_02,Provincia,32.0,0.0,0,Rango_SDO_03,8900,0,0,0,0,0,1,0,0,0,0,0,Rango_04,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
47650,201208,1,Rang_ingreso_05,Lima,27.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
81082,201208,1,Rang_ingreso_09,Provincia,30.0,4.0,0,Rango_SDO_01,671350,672780,674190,675300,674760,674900,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,5,5,5,5,1,1,1,1,1,1
9908,201208,1,Rang_ingreso_02,Lima,21.0,2.0,1,Rango_SDO_02,2640,540,0,0,220,50,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,11,0,0,0,0,0,23,25,0,10,21,27,1,1,1,0,1,1,0,0,0,0,0,0
33372,201208,1,Rang_ingreso_02,Lima,21.0,1.0,0,Rango_SDO_02,0,0,0,0,230,150,1,1,1,1,0,0,Rango_03,1,5,8,5,4,1,1,4,7,8,11,0,0,11,7,9,20,19,43,2,1,1,1,1,1,1,0,0,0,0,0
33283,201208,1,Rang_ingreso_05,Lima,26.0,8.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,4,4,3,4,2,5,0,0,0,0,0,0,9,7,5,4,4,5,1,1,1,1,1,1,0,0,0,0,0,0
4624,201208,1,Rang_ingreso_03,Lima,22.0,4.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,39,24,33,42,2,2,2,2,2,0,1,1,1,1,1,0
87909,201208,1,Rang_ingreso_01,Lima,30.0,8.0,0,Rango_SDO_02,4180,4800,5090,5530,5970,6490,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
27019,201208,1,Rang_ingreso_02,Provincia,29.0,4.0,0,Rango_SDO_06,0,0,0,10,0,0,0,0,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,6,6,1,1,1,1,1,1
70500,201208,1,Rang_ingreso_06,Lima,44.0,,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,6,7,7,7,7,7,1,1,1,1,1,1
64920,201208,1,Rang_ingreso_09,Lima,49.0,9.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,8,3,3,5,5,4,4,5,2,5,3,0,6,10,4,2,5,7,3,3,3,3,3,3,1,1,1,1,1,1
60917,201208,1,Rang_ingreso_02,Lima,26.0,3.0,0,Rango_SDO_04,290,20,0,0,0,120,1,1,1,1,1,1,Rango_03,1,8,6,2,2,1,3,0,0,0,0,0,0,10,8,8,5,7,0,1,1,1,1,1,1,0,0,0,0,0,0
3424,201208,1,Rang_ingreso_06,Provincia,34.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,2,0,3,0,0,0,2,0,2,3,0,2,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
39172,201208,1,Rang_ingreso_02,Provincia,31.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19,13,4,11,6,3,3,3,3,3,3,1,1,1,1,1,1
20289,201208,1,Rang_ingreso_01,Provincia,46.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0
51807,201208,1,Rang_ingreso_03,Provincia,30.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,2,2,2,4,0,0,0,0,0,0,0,0,8,13,19,16,20,1,1,1,1,1,1,0,0,0,0,0,0
33335,201208,1,Rang_ingreso_02,Provincia,45.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,9,5,4,1,1,2,2,2,2,1,1,1,1,1,1
71155,201208,1,Rang_ingreso_07,Lima,33.0,5.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,0,0,0,Rango_04,1,17,1,0,3,8,18,0,0,0,0,0,0,20,21,15,16,16,31,0,1,1,1,1,1,0,0,0,0,0,0
94001,201208,1,Rang_ingreso_04,Provincia,36.0,6.0,0,Rango_SDO_04,206260,215830,220310,220790,217770,191460,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,7,10,8,1,2,2,2,2,2,1,1,1,1,1,1
68122,201208,1,Rang_ingreso_02,Lima,22.0,3.0,0,Rango_SDO_07,7710,7800,260,0,0,0,1,1,1,0,0,0,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,32,40,18,25,33,25,1,1,1,0,0,0,0,0,0,0,0,0
57498,201208,1,Rang_ingreso_02,Provincia,37.0,7.0,1,Cero,3550,3310,3090,2580,2920,3360,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,5,0,3,3,3,3,4,4,4,1,1,1,1,1,1
58977,201208,1,Rang_ingreso_06,Lima,33.0,8.0,0,Cero,40,50,240,980,1100,160,1,1,1,1,1,1,Rango_03,0,1,3,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,4,4,4,4,4,4,1,1,1,1,1,1
69852,201208,0,Rang_ingreso_01,Lima,21.0,3.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,3,1,7,6,1,0,0,0,1,0,0,2,8,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
37913,201208,1,Rang_ingreso_04,Provincia,27.0,4.0,0,Rango_SDO_04,10950,11200,11480,11770,12150,12480,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,7,8,13,14,5,5,0,0,2,0,3,3,1,2,2,2,2,2,0,0,0,0,0,0
36806,201208,1,Rang_ingreso_03,Lima,67.0,10.0,0,Rango_SDO_09,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,19,11,23,3,3,3,3,3,3,1,1,1,1,1,1
48392,201208,1,Rang_ingreso_06,Lima,34.0,10.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,3,10,7,10,7,10,2,9,10,6,3,8,3,3,3,3,3,3,1,1,1,1,1,1
42180,201208,1,Rang_ingreso_03,Provincia,32.0,7.0,0,Rango_SDO_01,2830,3230,2990,2460,2040,1160,1,1,1,1,1,1,Rango_03,0,0,0,4,0,0,0,10,6,3,5,4,2,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
13244,201208,1,Rang_ingreso_01,Lima,22.0,5.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,0,1,0,0,0,20,16,20,15,17,12,6,15,10,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0
23807,201208,1,Rang_ingreso_01,Lima,22.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
50754,201208,1,Rang_ingreso_06,Provincia,49.0,6.0,0,Rango_SDO_01,7940,8350,8710,8970,9060,9440,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,7,19,18,2,2,2,1,1,1,1,1,1,0,0,0
70850,201208,1,Rang_ingreso_05,Lima,43.0,1.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
98187,201208,1,Rang_ingreso_04,Lima,31.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,1,1,0,0
94923,201208,1,Rang_ingreso_02,Provincia,58.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,10,26,23,16,11,12,2,2,2,2,2,2,1,1,1,1,1,1
60685,201208,1,Rang_ingreso_01,Provincia,37.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,1,0,0,0,7,5,4,6,2,5,0,0,1,1,0,0,3,3,3,3,3,3,1,1,1,1,1,1
13079,201208,1,Rang_ingreso_06,Lima,31.0,6.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,4,6,10,6,4,6,0,0,0,0,0,0,14,16,10,11,19,23,2,2,2,2,2,1,1,1,1,1,0,0
24569,201208,1,Rang_ingreso_03,Lima,33.0,10.0,0,Cero,1810,1870,0,1990,1950,1730,1,1,1,1,1,1,Rango_02,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,7,2,2,2,2,2,2,2,2,1,1,1,1,1,1
17776,201208,1,Rang_ingreso_01,Provincia,51.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
34746,201208,1,Rang_ingreso_06,Lima,37.0,9.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,14,4,7,3,1,0,0,0,0,0,0,8,36,11,14,10,5,1,1,1,1,1,1,1,1,1,1,1,1
99266,201208,1,Rang_ingreso_03,Provincia,28.0,3.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,11,29,11,12,17,12,1,1,1,1,1,1,1,1,1,1,1,1
